Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
01/02/2020,14:30,Hoffenheim,Leverkusen,1,1,2,1,3.24,3.75,2.11,1.52,2.5,14,22,6,11
01/02/2020,14:30,Mainz,Bayern Munich,1,3,1,3,13.65,7.43,1.19,1.25,3.82,8,13,3,5
01/02/2020,17:30,RB Leipzig,M'gladbach,0,2,2,2,1.53,4.57,5.64,1.45,2.73,18,7,8,4
02/02/2020,14:30,FC Koln,Freiburg,1,0,4,0,2.05,3.6,3.48,1.68,2.17,24,9,9,2
02/02/2020,17:00,Paderborn,Wolfsburg,1,2,2,4,3.79,3.96,1.87,1.63,2.25,10,9,7,5
07/02/2020,19:30,Ein Frankfurt,Augsburg,1,0,5,0,1.93,3.63,3.93,1.79,2.02,13,8,9,5
08/02/2020,14:30,Freiburg,Hoffenheim,1,0,1,0,2.55,3.53,2.67,1.6,2.31,12,21,6,6
08/02/2020,14:30,Hertha,Mainz,0,1,1,3,2.03,3.6,3.58,1.67,2.21,13,10,3,3
08/02/2020,14:30,Schalke 04,Paderborn,0,0,1,1,1.5,4.47,6.24,1.49,2.59,15,15,4,4
08/02/2020,14:30,Werder Bremen,Union Berlin,0,0,0,2,2.08,3.57,3.48,1.74,2.09,14,11,3,5
08/02/2020,14:30,Wolfsburg,Fortuna Dusseldorf,0,1,1,1,1.56,4.18,5.96,1.72,2.11,9,10,5,2
08/02/2020,17:30,Leverkusen,Dortmund,2,2,4,3,3.05,3.84,2.16,1.39,2.92,9,12,5,6
09/02/2020,17:00,Bayern Munich,RB Leipzig,0,0,0,0,1.42,5.28,6.4,1.28,3.6,10,8,3,1
14/02/2020,19:30,Dortmund,Ein Frankfurt,1,0,4,0,1.43,5.06,6.56,1.36,3.13,17,1,7,0
15/02/2020,14:30,Augsburg,Freiburg,1,0,1,1,2.04,3.61,3.55,1.67,2.2,10,20,3,5
