Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,Season,SeasonCode
16/12/2018,,Ingolstadt,Heidenheim,1,1,1,0,11,15,3,4,2.12,3.34,3.37,1.91,1.88,2018/2019,1819
16/12/2018,,Sandhausen,Regensburg,2,2,2,1,16,6,6,5,2.56,3.2,2.77,1.93,1.86,2018/2019,1819
17/12/2018,,FC Koln,Magdeburg,3,0,1,0,18,11,10,1,1.36,4.92,7.92,1.46,2.62,2018/2019,1819
21/12/2018,,FC Koln,Bochum,2,3,1,1,17,9,8,5,1.5,4.21,6.21,1.58,2.35,2018/2019,1819
21/12/2018,,Sandhausen,Greuther Furth,0,0,0,0,13,4,4,1,1.8,3.53,4.44,2.02,1.77,2018/2019,1819
22/12/2018,,Bielefeld,Heidenheim,1,2,1,1,19,11,6,5,2.08,3.41,3.45,1.85,1.94,2018/2019,1819
22/12/2018,,Ingolstadt,Regensburg,1,2,1,1,10,9,3,3,2.16,3.48,3.2,1.66,2.19,2018/2019,1819
22/12/2018,,St Pauli,Magdeburg,4,1,1,1,7,16,6,7,1.91,3.35,4.17,1.94,1.86,2018/2019,1819
23/12/2018,,Duisburg,Dresden,1,3,0,2,15,15,3,6,2.41,3.26,2.9,1.87,1.92,2018/2019,1819
23/12/2018,,Erzgebirge Aue,Union Berlin,3,0,2,0,12,17,7,4,3.55,3.12,2.17,2.16,1.68,2018/2019,1819
23/12/2018,,Holstein Kiel,Hamburg,3,1,2,0,13,18,5,5,3.25,3.29,2.21,1.76,2.04,2018/2019,1819
23/12/2018,,Paderborn,Darmstadt,6,2,1,1,18,12,10,5,1.77,3.7,4.33,1.65,2.21,2018/2019,1819
29/01/2019,,Bochum,Duisburg,2,1,2,0,19,18,5,8,1.83,3.49,4.37,1.9,1.9,2018/2019,1819
29/01/2019,,Darmstadt,St Pauli,2,1,0,1,13,9,4,5,2.79,3.17,2.57,2.02,1.78,2018/2019,1819
29/01/2019,,Greuther Furth,Ingolstadt,0,1,0,0,5,12,1,6,2.88,3.26,2.44,1.95,1.84,2018/2019,1819
29/01/2019,,Magdeburg,Erzgebirge Aue,1,0,1,0,10,9,5,1,2.15,3.25,3.46,2.11,1.72,2018/2019,1819
30/01/2019,,Dresden,Bielefeld,3,4,3,1,12,16,7,8,2.17,3.34,3.29,1.84,1.95,2018/2019,1819
30/01/2019,,Hamburg,Sandhausen,2,1,1,0,16,5,7,3,1.57,3.8,6.09,1.97,1.83,2018/2019,1819
30/01/2019,,Heidenheim,Holstein Kiel,2,2,2,1,6,10,5,4,2.39,3.42,2.84,1.66,2.19,2018/2019,1819
30/01/2019,,Regensburg,Paderborn,2,0,0,0,12,9,6,0,2.3,3.6,2.84,2.11,1.71,2018/2019,1819
31/01/2019,,Union Berlin,FC Koln,2,0,2,0,14,20,5,4,2.96,3.24,2.38,1.89,1.9,2018/2019,1819
01/02/2019,,Duisburg,Darmstadt,3,2,2,0,9,18,5,10,2.58,3.16,2.79,2.14,1.69,2018/2019,1819
01/02/2019,,Ingolstadt,Magdeburg,0,1,0,0,15,4,3,2,2.03,3.31,3.72,2.2,1.65,2018/2019,1819
02/02/2019,,Bielefeld,Hamburg,2,0,2,0,10,5,7,1,3.92,3.35,1.95,1.84,1.95,2018/2019,1819
02/02/2019,,Heidenheim,Dresden,1,0,1,0,15,19,3,2,2.09,3.35,3.46,1.81,1.99,2018/2019,1819
